region,year_surv,year,month,day,strata,strata_area,set,trip,vessel,pandalus_borealis,chionoecetes_opilio_small,gadus_morhua,reinhardtius_hippoglossoides,sebastes_mentella,planktivores
Newfoundland,1998,1998,10,14,930,3525.9372,43,72,TEL,0.04,0,0,0,0,0.67
Newfoundland,1998,1998,10,14,943,1214.1846,44,72,TEL,1.15,0,0,11.5,0,1.24
Newfoundland,1998,1998,10,14,943,1214.1846,45,72,TEL,1.98,0,0,6.65,0,0.76
Newfoundland,1998,1998,10,14,944,2949.714,46,72,TEL,49.04,0,0,42.3,0.29,1.82
Newfoundland,1998,1998,10,14,944,2949.714,47,72,TEL,7.63,0,4.75,25,7.85,0.18
Newfoundland,1998,1998,10,15,944,2949.714,48,72,TEL,0.38,0,0,3.75,3.35,2.15
Newfoundland,1998,1998,10,15,942,188.6445,49,72,TEL,0,0,0,8.5,57.1,2.1
Newfoundland,1998,1998,10,10,963,908.9235,5,72,TEL,0,0,0,13.1,0,0.72
Newfoundland,1998,1998,10,15,941,305.2611,50,72,TEL,0,0,0,21.9,58.8,1.03
Newfoundland,1998,1998,10,15,940,332.7003,51,72,TEL,0,0,0,34.65,5.3,0.5
Newfoundland,1998,1998,10,15,938,655.1109,52,72,TEL,0,0,0,13.05,0.4,26.25
Newfoundland,1998,1998,10,15,939,445.887,53,72,TEL,0,0,0,139.7,0,0.59
Newfoundland,1998,1998,10,15,942,188.6445,54,72,TEL,0.03,0,0,19.05,6.35,1.85
Newfoundland,1998,1998,10,15,940,332.7003,55,72,TEL,0.01,0,0,39.15,0.75,0.3
Newfoundland,1998,1998,10,15,941,305.2611,57,72,TEL,0,0,0,7.2,21.05,0.2
Newfoundland,1998,1998,10,16,932,188.6445,58,72,TEL,1.04,0,0.4,15.55,8.9,3.44
Newfoundland,1998,1998,10,16,935,329.2704,59,72,TEL,0,0,0,39.7,2.15,0.58
Newfoundland,1998,1998,10,10,961,723.7089,6,72,TEL,0,0,0,13.15,107.7,1.26
Newfoundland,1998,1998,10,16,934,267.5322,60,72,TEL,0.02,0,0,11.05,9.15,0.95
Newfoundland,1998,1998,10,16,932,188.6445,61,72,TEL,0.47,0,0,11.9,8.2,1.5
Newfoundland,1998,1998,10,16,930,3525.9372,62,72,TEL,1.85,0,0,0.02,0,0.56
Newfoundland,1998,1998,10,16,930,3525.9372,63,72,TEL,1.2,0,0,0,0,0.94
Newfoundland,1998,1998,10,17,931,946.6524,64,72,TEL,27.16,0,1.1,1.25,0,0.22
Newfoundland,1998,1998,10,17,934,267.5322,65,72,TEL,0,0,0,22.48,17.7,1.23
Newfoundland,1998,1998,10,17,937,322.4106,66,72,TEL,0,0,0,30.2,0,1.95
Newfoundland,1998,1998,10,17,936,267.5322,67,72,TEL,0,0,0,69.1,0,4.72
Newfoundland,1998,1998,10,17,933,171.495,68,72,TEL,0.04,0,0,15.55,11.05,3.55
Newfoundland,1998,1998,10,17,931,946.6524,69,72,TEL,0.89,0,5.15,8.7,3.25,0
Newfoundland,1998,1998,10,10,958,1008.3906,7,72,TEL,219.55,0,0,7,3.65,0.07
Newfoundland,1998,1998,10,18,936,267.5322,70,72,TEL,0,0,0,95.5,0.1,0
Newfoundland,1998,1998,10,18,937,322.4106,71,72,TEL,0,0,0,0,0,153.67
Newfoundland,1998,1998,10,20,207,7765.2936,74,72,TEL,0.26,0.0646289090459418,1.7,0,0,0.13
Newfoundland,1998,1998,10,20,207,7765.2936,75,72,TEL,0.14,0.0539870564241303,0.52,0.08,0,0.5
Newfoundland,1998,1998,10,20,210,3549.9465,76,72,TEL,25.15,0.24438788067385,0.7,5.25,0,0.76
Newfoundland,1998,1998,10,20,207,7765.2936,77,72,TEL,19.56,0.299394648138259,0,0.35,0,11.12
Newfoundland,1998,1998,10,20,210,3549.9465,78,72,TEL,33.75,0.603523486629182,0,0.75,0,53.15
Newfoundland,1998,1998,10,20,207,7765.2936,79,72,TEL,2.94,0.0572836840516844,1.5,0.29,0,3.3
Newfoundland,1998,1998,10,10,959,610.5222,8,72,TEL,33.19,0,1.05,20.3,9.4,34.74
Newfoundland,1998,1998,10,21,207,7765.2936,80,72,TEL,0.63,0.0823529104211409,0.64,0,0,0.5
Newfoundland,1998,1998,10,21,209,2332.332,81,72,TEL,26.6,0.0522129360849777,3.9,1.4,0,3.64
Newfoundland,1998,1998,10,21,207,7765.2936,84,72,TEL,2.01,0.0586897151211602,4.05,0.01,0,12.02
Newfoundland,1998,1998,10,21,209,2332.332,85,72,TEL,7.93,0.0807085759282654,0,0.45,0,5.25
Newfoundland,1998,1998,10,21,206,6413.913,86,72,TEL,2.52,0.0209163430824716,0,0.01,0,0.17
Newfoundland,1998,1998,10,21,206,6413.913,87,72,TEL,83.22,0.158669775284464,1.55,3.45,0,0.72
Newfoundland,1998,1998,10,21,209,2332.332,88,72,TEL,31.15,0.41902177439039,1.45,8.09,0.12,0
Newfoundland,1998,1998,10,21,208,2016.7812,89,72,TEL,186.16,0.170089380644977,0.09,86.85,2.15,1.59
Newfoundland,1998,1998,10,10,963,908.9235,9,72,TEL,0,0,0,20.15,0,3.06
Newfoundland,1998,1998,10,21,208,2016.7812,90,72,TEL,92.92,0.516880105703535,0,73.35,0.21,0
Newfoundland,1998,1998,10,22,235,1419.9786,91,72,TEL,79.02,0.00876552968948721,2.5,31.3,1.85,0.04
Newfoundland,1998,1998,10,22,235,1419.9786,92,72,TEL,164.97,0.0349071959535319,0,83.05,1.6,0.02
Newfoundland,1998,1998,10,22,211,860.9049,93,72,TEL,298.96,0.25472805862824,3.45,16.1,0.9,0.2
Newfoundland,1998,1998,10,22,228,7532.0604,94,72,TEL,36.03,0,6.05,5.7,0.25,86.75
Newfoundland,1998,1998,10,22,210,3549.9465,95,72,TEL,120.19,0.502799492874717,2.05,0.85,0.05,20.42
Newfoundland,1998,1998,10,22,207,7765.2936,96,72,TEL,14.84,1.96145428161804,1.35,0.35,0,10.9
Newfoundland,1998,1998,10,22,210,3549.9465,97,72,TEL,166.21,0.681536017228594,0,22.55,0,1.51
Newfoundland,1998,1998,10,22,207,7765.2936,98,72,TEL,23.66,1.41820184898136,0.12,0.47,0,2.1
Newfoundland,1998,1998,10,22,207,7765.2936,99,72,TEL,22.74,0.841938534525939,1.6,0.6,0,2.68
Newfoundland,1998,1998,10,24,228,7532.0604,1,73,TEL,92.19,0.29854230706675,0,18.65,2.6,0
Newfoundland,1998,1998,10,25,222,1543.455,10,73,TEL,29.11,0.0804064523343521,5.25,5.85,13.8,0
Newfoundland,1998,1998,11,4,624,3790.0395,100,73,TEL,145.39,0.351864157590319,11.7,19.55,2,0
Newfoundland,1998,1998,11,4,624,3790.0395,101,73,TEL,151.55,0.129701888843338,6.7,15.6,1.55,0.06
Newfoundland,1998,1998,11,4,624,3790.0395,102,73,TEL,77.31,0.128031581367367,4.75,2.8,6.35,0
Newfoundland,1998,1998,11,4,625,3045.7512,103,73,TEL,80.92,0.128857725938644,1.85,15.85,2.15,0
Newfoundland,1998,1998,11,4,624,3790.0395,104,73,TEL,46.52,0.244307292614301,1.5,10.55,0.35,0
Newfoundland,1998,1998,11,5,624,3790.0395,105,73,TEL,57.69,0.0959133412697095,0.1,9.12,0.18,0.03
Newfoundland,1998,1998,11,5,617,2033.9307,106,73,TEL,110.11,0.142083568795574,0.18,117.2,0.4,0.06
Newfoundland,1998,1998,11,5,622,2370.0609,107,73,TEL,110.84,0.333485621439487,0,89.8,0.75,1.97
Newfoundland,1998,1998,11,5,620,8729.0955,108,73,TEL,83.29,1.11481977496286,2,19.2,0,6.2
Newfoundland,1998,1998,11,5,620,8729.0955,109,73,TEL,40.75,0.284033359744319,2.2,2.05,0,41.68
Newfoundland,1998,1998,10,25,227,2051.0802,11,73,TEL,14.25,0,0,17.3,21.6,0.09
Newfoundland,1998,1998,11,5,620,8729.0955,110,73,TEL,59.66,0.388694872025768,3.8,4.5,0,24.25
Newfoundland,1998,1998,11,5,620,8729.0955,111,73,TEL,61.19,0.58110743007224,1.4,0.7,0,78
Newfoundland,1998,1998,11,5,620,8729.0955,112,73,TEL,33.64,0.646273928342239,0.2,1.5,0,19.95
Newfoundland,1998,1998,10,25,227,2051.0802,12,73,TEL,78.2,0,4.8,26.3,9.9,0.45
Newfoundland,1998,1998,10,25,213,5429.5317,13,73,TEL,98.5,0.0820941320014926,10.15,13.8,0.35,0
Newfoundland,1998,1998,10,25,213,5429.5317,14,73,TEL,264.51,0.213937962324459,5.75,17.1,0.47,0
Newfoundland,1998,1998,10,25,206,6413.913,15,73,TEL,49.3,5.91779852414223,2,1.25,0,3.68
Newfoundland,1998,1998,10,25,206,6413.913,16,73,TEL,25.78,0.798306023063193,1.05,0.65,0,2.44
Newfoundland,1998,1998,10,25,206,6413.913,17,73,TEL,92.52,0.28081764939742,0,1.3,0,0.5
Newfoundland,1998,1998,10,25,206,6413.913,18,73,TEL,21.76,0.722757269482218,0.45,2.8,0,0.06
Newfoundland,1998,1998,10,26,213,5429.5317,19,73,TEL,115.29,0.0923370482376435,0,0.9,0,0
Newfoundland,1998,1998,10,24,228,7532.0604,2,73,TEL,68.55,0.0598263377296001,3.1,6.2,0.7,0.06
Newfoundland,1998,1998,10,26,213,5429.5317,20,73,TEL,160.89,0,0.8,6.55,0,0
Newfoundland,1998,1998,10,26,213,5429.5317,21,73,TEL,188.04,0,0,1.9,0,0
Newfoundland,1998,1998,10,26,205,5467.2606,22,73,TEL,42.59,0.181542874840653,0,1.55,0,0
Newfoundland,1998,1998,10,26,205,5467.2606,24,73,TEL,8.98,0.642268203126794,0.15,1.05,0,3.23
Newfoundland,1998,1998,10,26,206,6413.913,25,73,TEL,7.03,1.07100575310126,0,0.05,0,10.36
Newfoundland,1998,1998,10,27,237,2514.1167,26,73,TEL,0.92,0,0.05,0.01,0,1.91
Newfoundland,1998,1998,10,27,237,2514.1167,27,73,TEL,0,0.026228956323494,0,0,0,0.66
Newfoundland,1998,1998,10,27,234,1817.847,28,73,TEL,1.71,0.171268944351174,0.08,1,0,0.72
Newfoundland,1998,1998,10,27,237,2514.1167,29,73,TEL,0,0.751321385199641,0,0.55,0,1.4
Newfoundland,1998,1998,10,24,228,7532.0604,3,73,TEL,63.82,0.0813193951059634,0.38,2.35,0,128.5
Newfoundland,1998,1998,10,27,234,1817.847,30,73,TEL,6.81,0.751137616453014,0,8.65,0,0.24
Newfoundland,1998,1998,10,27,205,5467.2606,31,73,TEL,0.19,0.889538300046165,0,0.16,0,2.22
Newfoundland,1998,1998,10,27,205,5467.2606,32,73,TEL,2.78,0.472513228982342,0,2.05,0,1.52
Newfoundland,1998,1998,10,28,205,5467.2606,33,73,TEL,16.63,0.18554057021459,0,5.65,0,0.06
Newfoundland,1998,1998,10,28,214,4599.4959,34,73,TEL,79.66,0.171969849508551,0,4.75,0,0
Newfoundland,1998,1998,10,28,214,4599.4959,35,73,TEL,134.85,0.0355852630299891,0.78,3.7,0,0.5
Newfoundland,1998,1998,10,28,205,5467.2606,36,73,TEL,74.97,0.201467799770742,0,3.4,0,0
Newfoundland,1998,1998,10,28,214,4599.4959,37,73,TEL,25.47,0.0589227127124739,1.6,7,0,0.04
Newfoundland,1998,1998,10,28,215,4465.7298,38,73,TEL,42.12,0.221379246284171,0,10.25,0,0.14
Newfoundland,1998,1998,10,28,215,4465.7298,39,73,TEL,121.15,0.240111071095125,2,14.35,0.12,0.26
Newfoundland,1998,1998,10,24,228,7532.0604,4,73,TEL,96.99,0.20469817997189,0.14,18.7,0.69,0
Newfoundland,1998,1998,10,28,203,1670.3613,40,73,TEL,199.84,0.135857582618547,2,72.25,0.17,0.32
Newfoundland,1998,1998,10,28,201,2171.1267,41,73,TEL,1.64,0,0.7,1.7,0,0.26
Newfoundland,1998,1998,10,28,203,1670.3613,42,73,TEL,68.38,0.225591771496556,0,26.36,0,1.32
Newfoundland,1998,1998,10,28,215,4465.7298,43,73,TEL,6.55,0.0264900112456693,0.55,12.3,0,0.32
Newfoundland,1998,1998,10,29,204,987.8112,44,73,TEL,50.5,0.0660266454917475,0,199.45,0,0.26
Newfoundland,1998,1998,10,29,239,411.588,45,73,TEL,28.31,0.156368017748256,0,306.75,0.43,0
Newfoundland,1998,1998,10,29,239,411.588,46,73,TEL,46.26,0,0,316.95,0,0
Newfoundland,1998,1998,10,29,204,987.8112,47,73,TEL,49.64,0,0,112.1,0.09,0.02
Newfoundland,1998,1998,10,29,238,2668.4622,48,73,TEL,0,0,0,1.75,0,1.3
Newfoundland,1998,1998,10,29,238,2668.4622,49,73,TEL,0,0,0,0.01,0,0.13
Newfoundland,1998,1998,10,24,229,1838.4264,5,73,TEL,137.87,0.651901090568732,1.1,56.7,5.3,1.4
Newfoundland,1998,1998,10,29,202,2129.9679,51,73,TEL,32.72,0,0,6.2,0,0.2
Newfoundland,1998,1998,10,29,238,2668.4622,52,73,TEL,1.82,0,0,0.45,0,0.44
Newfoundland,1998,1998,10,29,202,2129.9679,53,73,TEL,17.98,0.0307177688998997,0,6.8,0,0.47
Newfoundland,1998,1998,10,30,201,2171.1267,54,73,TEL,25.45,0,0,0.4,0,0.41
Newfoundland,1998,1998,10,30,215,4465.7298,55,73,TEL,84.94,0,4.4,9.45,1.3,0.4
Newfoundland,1998,1998,10,30,215,4465.7298,56,73,TEL,168.91,0,4.4,7.75,2.49,0
Newfoundland,1998,1998,10,30,933,171.495,57,73,TEL,0.69,0,0,16.55,12.95,3.9
Newfoundland,1998,1998,10,30,935,329.2704,58,73,TEL,0.04,0,0,38.9,11.9,1.08
Newfoundland,1998,1998,10,30,217,826.6059,59,73,TEL,82.75,0,10.7,19.4,20.2,2.2
Newfoundland,1998,1998,10,24,228,7532.0604,6,73,TEL,460.43,0.282625175496316,6.7,24.95,1.3,0.85
Newfoundland,1998,1998,10,30,218,1241.6238,60,73,TEL,0.21,0,0,47.9,47.7,0.51
Newfoundland,1998,1998,10,30,216,1234.764,61,73,TEL,116.44,0.0821313991629257,2.95,47.1,5.85,0.2
Newfoundland,1998,1998,10,30,219,970.6617,62,73,TEL,0.24,0,0,80.2,0.65,0.63
Newfoundland,1998,1998,10,30,221,1131.867,63,73,TEL,0,0,0,26,0,2.35
Newfoundland,1998,1998,10,31,221,1131.867,64,73,TEL,0,0,0,11.6,0,0.44
Newfoundland,1998,1998,10,31,219,970.6617,65,73,TEL,0.13,0,0,35.35,1.6,0.16
Newfoundland,1998,1998,10,31,214,4599.4959,66,73,TEL,134.64,0,2.55,13.4,0.35,0.02
Newfoundland,1998,1998,10,31,214,4599.4959,67,73,TEL,86.5,0,3.35,14.4,0.87,0
Newfoundland,1998,1998,10,31,220,1039.2597,69,73,TEL,0.03,0,0,40.1,0,1.94
Newfoundland,1998,1998,10,24,211,860.9049,7,73,TEL,160.2,0.382864095670173,5,36.1,25.55,0.12
Newfoundland,1998,1998,10,31,218,1241.6238,70,73,TEL,0.39,0,0,13.45,62.85,0.43
Newfoundland,1998,1998,10,31,216,1234.764,71,73,TEL,93.38,0,0,21.1,4.05,1.12
Newfoundland,1998,1998,10,31,217,826.6059,72,73,TEL,1.39,0,0,20.35,37.95,0.55
Newfoundland,1998,1998,11,1,218,1241.6238,73,73,TEL,0,0,0,22.05,62.65,0.38
Newfoundland,1998,1998,11,1,220,1039.2597,74,73,TEL,0,0,0,21.75,0,0.38
Newfoundland,1998,1998,11,1,223,541.9242,75,73,TEL,0.1,0,0,8.35,56.45,0
Newfoundland,1998,1998,11,1,225,668.8305,76,73,TEL,0,0,0,18,3.25,0.83
Newfoundland,1998,1998,11,1,223,541.9242,77,73,TEL,17.74,0.062365466400353,2.6,53.6,29.05,0.52
Newfoundland,1998,1998,11,1,224,782.0172,78,73,TEL,0,0,0,11.15,25.05,0.84
Newfoundland,1998,1998,11,1,236,661.9707,79,73,TEL,0.04,0,0,22.4,5.5,0.32
Newfoundland,1998,1998,10,24,212,1910.4543,8,73,TEL,9.05,0.172417882323651,0,47.15,4.9,0.06
Newfoundland,1998,1998,11,1,224,782.0172,80,73,TEL,0.02,0,0,17.65,47.7,0.41
Newfoundland,1998,1998,11,1,225,668.8305,81,73,TEL,0,0,0,30.85,2.7,0.72
Newfoundland,1998,1998,11,2,236,661.9707,82,73,TEL,0,0,0,36.25,0,0.45
Newfoundland,1998,1998,11,2,226,689.4099,83,73,TEL,0,0,0,84.05,0,0.42
Newfoundland,1998,1998,11,2,226,689.4099,84,73,TEL,0,0,0,45.05,0,0.7
Newfoundland,1998,1998,11,2,213,5429.5317,85,73,TEL,106.47,0.0138580725746966,0.9,13.8,1.45,0
Newfoundland,1998,1998,11,2,222,1543.455,86,73,TEL,160.92,0,1.15,7.3,1,2.04
Newfoundland,1998,1998,11,3,231,637.9614,87,73,TEL,0.42,0,0,115.75,5.15,0.41
Newfoundland,1998,1998,11,3,233,812.8863,88,73,TEL,0.05,0,0,51.6,0,0.37
Newfoundland,1998,1998,11,3,233,812.8863,89,73,TEL,0.06,0,0,10.1,0,0.65
Newfoundland,1998,1998,10,24,212,1910.4543,9,73,TEL,6.56,0.240008104134157,0,67.05,2.3,0.04
Newfoundland,1998,1998,11,3,232,782.0172,90,73,TEL,0,0,0,16.8,0.28,1.09
Newfoundland,1998,1998,11,3,230,634.5315,91,73,TEL,0,0,0,11.65,29.45,0.92
Newfoundland,1998,1998,11,3,229,1838.4264,92,73,TEL,194.42,0.086206281040791,0.37,11.5,13.45,0.21
Newfoundland,1998,1998,11,3,230,634.5315,93,73,TEL,0.5,0,0,31.3,147.5,0.32
Newfoundland,1998,1998,11,3,240,456.1767,94,73,TEL,0.33,0,0,18.95,33.3,0.84
Newfoundland,1998,1998,11,3,232,782.0172,95,73,TEL,0,0,0,26.05,3.15,0.82
Newfoundland,1998,1998,11,4,231,637.9614,96,73,TEL,0,0,0,39.6,0,0.37
Newfoundland,1998,1998,11,4,240,456.1767,97,73,TEL,0.03,0.104662046269388,0,11.7,83.75,2.9
Newfoundland,1998,1998,11,4,228,7532.0604,98,73,TEL,96.36,0.0212858513145262,7.4,14.6,9.1,0
Newfoundland,1998,1998,11,4,228,7532.0604,99,73,TEL,265.19,0.0604829492923461,9.55,24.2,4.2,0
Newfoundland,1998,1998,11,6,619,6012.6147,1,74,TEL,0.05,0.562227970609868,1.8,0,0,0.2
Newfoundland,1998,1998,11,7,618,4620.0753,10,74,TEL,0.03,0.146962738225695,1.05,0,0,17.4
Newfoundland,1998,1998,11,17,619,6012.6147,101,74,TEL,11.5,0.164864672397586,0.25,0,0,11.39
Newfoundland,1998,1998,11,18,621,8705.0862,102,74,TEL,65.19,0.242143215510729,0,24.2,0,84.5
Newfoundland,1998,1998,11,18,621,8705.0862,103,74,TEL,13.09,0.932563640562559,0,13.9,0,28.21
Newfoundland,1998,1998,11,18,621,8705.0862,104,74,TEL,12.34,0.245111552429988,0.04,0.39,0,6.28
Newfoundland,1998,1998,11,18,626,3817.4787,105,74,TEL,25.43,0,2.5,87.3,0,20.96
Newfoundland,1998,1998,11,18,626,3817.4787,106,74,TEL,14.49,0,0.48,118.15,0,55.17
Newfoundland,1998,1998,11,18,621,8705.0862,107,74,TEL,57.74,0.0468876509485053,1.8,24.75,0,6.32
Newfoundland,1998,1998,11,18,626,3817.4787,108,74,TEL,37.49,0.0692511261851085,0.9,26.85,0,7.95
Newfoundland,1998,1998,11,18,626,3817.4787,109,74,TEL,52.15,0.20754493830988,2.5,38.9,0,9.95
Newfoundland,1998,1998,11,7,620,8729.0955,11,74,TEL,18.47,0.113897048635113,1.25,1.4,0,1.9
Newfoundland,1998,1998,11,18,627,4304.5245,110,74,TEL,38.86,0.209677868767158,2.15,127.3,0.12,10.85
Newfoundland,1998,1998,11,18,626,3817.4787,111,74,TEL,37.08,0.0971325218624495,27.4,42.45,297.6,14.8
Newfoundland,1998,1998,11,18,627,4304.5245,112,74,TEL,52.16,0.0567004520294886,0.9,161.05,0,1.6
Newfoundland,1998,1998,11,19,637,3882.6468,113,74,TEL,62.82,0.34324530612887,2.65,23.26,0.59,5.3
Newfoundland,1998,1998,11,19,637,3882.6468,114,74,TEL,27.78,0.640769426060579,0.82,5,0.09,5.84
Newfoundland,1998,1998,11,19,627,4304.5245,115,74,TEL,23.3,0.224477573314258,0.72,19.5,0.32,0.4
Newfoundland,1998,1998,11,19,628,3721.4415,116,74,TEL,84.1,0.141998001617577,5.05,24.75,0,1.1
Newfoundland,1998,1998,11,19,628,3721.4415,118,74,TEL,51.76,0.032993636174683,2.8,30.75,0,0
Newfoundland,1998,1998,11,19,628,3721.4415,119,74,TEL,33.74,0.0940682454367587,9.3,23.95,0,0.55
Newfoundland,1998,1998,11,7,620,8729.0955,12,74,TEL,41.66,0.347025399929987,2.2,1.4,0,3.9
Newfoundland,1998,1998,11,19,628,3721.4415,120,74,TEL,25.24,0,3.35,15.8,0,0.56
Newfoundland,1998,1998,11,19,628,3721.4415,121,74,TEL,19.63,0.0949880483891293,2.1,16.1,0.3,1.96
Newfoundland,1998,1998,11,7,623,1694.3706,13,74,TEL,186,0.313228399153215,1.75,117.15,0,11.5
Newfoundland,1998,1998,11,8,623,1694.3706,14,74,TEL,167.51,0.131273741411067,0.38,80.45,0,12.5
Newfoundland,1998,1998,11,8,620,8729.0955,15,74,TEL,50.8,0.119404787138609,0.36,0.27,0.01,3.6
Newfoundland,1998,1998,11,8,620,8729.0955,16,74,TEL,33.85,0.245111564939482,0.08,0.49,0.01,4.2
Newfoundland,1998,1998,11,8,620,8729.0955,17,74,TEL,88.46,0.160600010726235,1.25,3.64,0.04,8.7
Newfoundland,1998,1998,11,8,625,3045.7512,18,74,TEL,111.69,0.291253131107008,1.35,51.4,0.25,30.5
Newfoundland,1998,1998,11,8,631,4530.8979,19,74,TEL,37.9,0.451029534103533,0,74.95,0.15,5.25
Newfoundland,1998,1998,11,6,619,6012.6147,2,74,TEL,0.04,0.250370963249868,1.16,0,0,0.44
Newfoundland,1998,1998,11,8,625,3045.7512,20,74,TEL,139.13,0.209891829771707,2.45,11.7,1.75,46
Newfoundland,1998,1998,11,8,622,2370.0609,21,74,TEL,62.96,0.586265787630247,1.7,108.35,0.3,6.8
Newfoundland,1998,1998,11,8,622,2370.0609,22,74,TEL,74.82,0.0245325169461202,2.8,128.95,0.11,7.2
Newfoundland,1998,1998,11,8,617,2033.9307,23,74,TEL,117.75,0.047406354328141,2.15,9.9,3.75,7.2
Newfoundland,1998,1998,11,9,617,2033.9307,24,74,TEL,92.24,0.073462182242699,1.19,28.05,2.75,20.3
Newfoundland,1998,1998,11,9,625,3045.7512,25,74,TEL,98.12,0.21177733477796,0,51.95,1,2
Newfoundland,1998,1998,11,9,631,4530.8979,26,74,TEL,39.03,0.144934880122087,0,99.95,2.2,1.53
Newfoundland,1998,1998,11,10,630,1138.7268,27,74,TEL,89.62,0.199918579122699,0.62,18.75,3.89,11.6
Newfoundland,1998,1998,11,10,634,5333.4945,28,74,TEL,76.72,0.400573764500449,0,8.1,0.58,0.7
Newfoundland,1998,1998,11,10,630,1138.7268,29,74,TEL,79.21,0.326818302988622,0,49.6,0.45,4.25
Newfoundland,1998,1998,11,10,631,4530.8979,30,74,TEL,110.96,0,0,78.9,0.9,12.6
Newfoundland,1998,1998,11,10,631,4530.8979,31,74,TEL,59.39,0.425127073967244,0,94.95,0.4,3.75
Newfoundland,1998,1998,11,10,633,7089.6033,32,74,TEL,113.32,0.035381243660642,0,26.1,3.4,3.9
Newfoundland,1998,1998,11,10,631,4530.8979,33,74,TEL,94.95,0.129851274444484,0,52.75,1.8,4.6
Newfoundland,1998,1998,11,10,631,4530.8979,34,74,TEL,171,0.938836444646046,0,50.3,13.6,2.4
Newfoundland,1998,1998,11,10,633,7089.6033,35,74,TEL,85.33,0.348558328854426,3.1,10.95,5.15,2.2
Newfoundland,1998,1998,11,11,633,7089.6033,36,74,TEL,222.15,0.113932777434087,1.15,10.9,8.25,1.2
Newfoundland,1998,1998,11,11,647,1234.764,37,74,TEL,1.11,0,0,47.1,0,0.98
Newfoundland,1998,1998,11,11,633,7089.6033,38,74,TEL,348.85,0,0,19,7.7,1.6
Newfoundland,1998,1998,11,11,633,7089.6033,39,74,TEL,83.99,0.0122589438330727,0,11.9,11.15,1.4
Newfoundland,1998,1998,11,7,619,6012.6147,4,74,TEL,1.16,0.0928570952884723,0.17,0,0,3.45
Newfoundland,1998,1998,11,11,633,7089.6033,40,74,TEL,205.34,0.0324816700340266,1.25,24.35,3.2,0
Newfoundland,1998,1998,11,11,633,7089.6033,41,74,TEL,150.39,0.0452507896420209,5.85,7.45,10.35,0.2
Newfoundland,1998,1998,11,11,648,782.0172,42,74,TEL,0.28,0,0,59.2,0,1.89
Newfoundland,1998,1998,11,11,648,782.0172,43,74,TEL,0,0,0,48.35,0,3.99
Newfoundland,1998,1998,11,11,633,7089.6033,44,74,TEL,119.21,0.194292667138784,3.1,10.8,20.95,0.1
Newfoundland,1998,1998,11,11,633,7089.6033,45,74,TEL,163.61,0,5.3,10.8,9.45,0.8
Newfoundland,1998,1998,11,12,634,5333.4945,46,74,TEL,127.74,0.125997442781628,2.2,6.4,2.85,0
Newfoundland,1998,1998,11,12,634,5333.4945,47,74,TEL,126.88,0.207103587190912,0.55,8.95,0.5,0.28
Newfoundland,1998,1998,11,12,634,5333.4945,48,74,TEL,68.9,0.442586356018723,1.6,6.85,0.17,0.38
Newfoundland,1998,1998,11,12,634,5333.4945,49,74,TEL,79.86,0.131898383867019,0.62,4.2,0.53,0.06
Newfoundland,1998,1998,11,7,619,6012.6147,5,74,TEL,0.62,0.325021796777712,0.54,0,0,2.49
Newfoundland,1998,1998,11,12,634,5333.4945,50,74,TEL,199.78,0.0144572234095066,2.55,7.14,4.2,0
Newfoundland,1998,1998,11,12,645,740.8584,51,74,TEL,6.97,0,2.1,2.5,66.3,0.23
Newfoundland,1998,1998,11,12,646,1114.7175,52,74,TEL,0.02,0,0,2.45,64.35,0
Newfoundland,1998,1998,11,12,645,740.8584,53,74,TEL,3.09,0.0631534116372828,0.95,2.85,30.6,0.16
Newfoundland,1998,1998,11,12,646,1114.7175,54,74,TEL,0.01,0,0,4.6,149.7,0.05
Newfoundland,1998,1998,11,12,647,1234.764,55,74,TEL,0,0,0,72.5,9.1,0.47
Newfoundland,1998,1998,11,13,649,727.1388,56,74,TEL,0,0,0,12.55,0,1.88
Newfoundland,1998,1998,11,13,649,727.1388,57,74,TEL,0,0,0,6.8,0,0.79
Newfoundland,1998,1998,11,13,644,1625.7726,58,74,TEL,0,0,0,55.05,0,0.5
Newfoundland,1998,1998,11,13,644,1625.7726,59,74,TEL,0,0,0,32.2,0,0.3
Newfoundland,1998,1998,11,7,620,8729.0955,6,74,TEL,64.28,0.632224466258718,0.06,1.65,0,5.8
Newfoundland,1998,1998,11,13,643,2514.1167,60,74,TEL,0,0,0,71.05,0,0
Newfoundland,1998,1998,11,13,642,1433.6982,61,74,TEL,0,0,0,51.1,0,0
Newfoundland,1998,1998,11,13,643,2514.1167,62,74,TEL,0,0,0,16.65,0,0.95
Newfoundland,1998,1998,11,14,643,2514.1167,63,74,TEL,0.01,0,0,74.55,0,0.49
Newfoundland,1998,1998,11,14,642,1433.6982,64,74,TEL,0,0,0,36.3,0.28,0.48
Newfoundland,1998,1998,11,14,641,788.877,65,74,TEL,0.02,0,0,3.55,75.4,0.35
Newfoundland,1998,1998,11,14,639,5017.9437,66,74,TEL,86.82,0.245578921421547,6.85,5.2,13.35,0.5
Newfoundland,1998,1998,11,14,640,236.6631,67,74,TEL,0.61,0.174287980479434,3,1.55,105.75,0.32
Newfoundland,1998,1998,11,14,641,788.877,68,74,TEL,0,0,0.8,19.8,52,0
Newfoundland,1998,1998,11,14,640,236.6631,69,74,TEL,0.04,0.0122589438330727,11.9,6.15,108.9,0.21
